IDpol,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,claim_occurred,claim_amount,premium_paid
27629,1.0,5.833333333333333,16,43,149.0,B12,Diesel,B,393.0,Centre,False,0.0,257.3
27629,1.0,5.833333333333333,16,43,149.0,B12,Diesel,B,393.0,Centre,False,0.0,257.3
27630,1.0,4.055555555555555,36,40,50.0,B12,Regular,A,393.0,Centre,False,0.0,54.84
27630,1.0,4.055555555555555,36,40,50.0,B12,Regular,A,393.0,Centre,False,0.0,55.93
27631,1.0,4.055555555555555,36,40,50.0,B12,Regular,A,393.0,Centre,False,0.0,54.84
27632,1.0,5.694444444444445,16,45,68.0,B12,Regular,A,393.0,Centre,False,0.0,308.01
27632,1.0,5.694444444444445,16,45,68.0,B12,Regular,A,393.0,Centre,False,0.0,315.67
27632,1.0,5.694444444444445,16,45,68.0,B12,Regular,A,393.0,Centre,True,71.785,317.24
27633,1.0,5.972222222222222,4,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,248.14
27633,1.0,5.972222222222222,4,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,255.59
27633,1.0,5.972222222222222,4,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,222.91
27634,1.0,6.388888888888889,14,46,68.0,B12,Diesel,A,393.0,Centre,True,153.4,411.44
27634,1.0,6.388888888888889,14,46,68.0,B12,Diesel,A,393.0,Centre,False,0.0,417.6
27635,1.0,7.5,14,46,50.0,B12,Diesel,B,393.0,Centre,False,0.0,80.69
27636,1.0,7.583333333333334,16,45,50.0,B12,Diesel,A,393.0,Centre,False,0.0,398.23
27636,1.0,7.583333333333334,16,45,50.0,B12,Diesel,A,393.0,Centre,False,0.0,402.2
27637,1.0,6.666666666666666,9,44,50.0,B12,Diesel,B,393.0,Centre,False,0.0,330.25
27637,1.0,6.666666666666666,9,44,50.0,B12,Diesel,B,393.0,Centre,False,0.0,336.85
27637,1.0,6.666666666666666,9,44,50.0,B12,Diesel,B,393.0,Centre,False,0.0,338.54
27638,1.0,7.444444444444445,2,44,50.0,B12,Regular,B,393.0,Centre,False,0.0,556.98
27638,1.0,7.444444444444445,2,44,50.0,B12,Regular,B,393.0,Centre,False,0.0,661.58
27638,1.0,7.444444444444445,2,44,50.0,B12,Regular,B,393.0,Centre,False,0.0,664.9
27639,1.0,6.388888888888889,13,49,59.0,B12,Diesel,A,393.0,Centre,True,426.68,326.7
27640,1.0,6.527777777777778,12,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,290.77
27640,1.0,6.527777777777778,12,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,295.11
27640,1.0,6.527777777777778,12,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,295.11
27641,1.0,6.527777777777778,12,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,289.12
27641,1.0,6.527777777777778,12,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,293.44
27641,1.0,6.527777777777778,12,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,293.44
27642,1.0,5.555555555555555,16,41,59.0,B12,Diesel,A,393.0,Centre,False,0.0,279.49
27643,1.0,6.944444444444445,14,49,104.0,B12,Regular,A,393.0,Centre,True,3246.12,420.83
27643,1.0,6.944444444444445,14,49,104.0,B12,Regular,A,393.0,Centre,False,0.0,422.95
27644,1.0,7.083333333333334,13,51,50.0,B12,Regular,B,393.0,Centre,False,0.0,280.55
27645,1.0,4.055555555555555,18,47,50.0,B12,Regular,B,393.0,Centre,False,0.0,142.08
27645,1.0,4.055555555555555,18,47,50.0,B12,Regular,B,393.0,Centre,False,0.0,145.95
27646,1.0,6.111111111111111,9,47,77.0,B12,Regular,A,393.0,Centre,False,0.0,223.77
27646,1.0,6.111111111111111,9,47,77.0,B12,Regular,A,393.0,Centre,False,0.0,224.55
27646,1.0,6.111111111111111,9,47,77.0,B12,Regular,A,393.0,Centre,False,0.0,239.35
27647,1.0,6.111111111111111,9,47,77.0,B12,Regular,A,393.0,Centre,False,0.0,251.3
27648,1.0,6.111111111111111,9,51,77.0,B12,Regular,A,393.0,Centre,False,0.0,234.61
27648,1.0,6.111111111111111,9,51,77.0,B12,Regular,A,393.0,Centre,False,0.0,256.89
27649,1.0,6.388888888888889,19,48,68.0,B12,Regular,B,393.0,Centre,False,0.0,270.63
27649,1.0,6.388888888888889,19,48,68.0,B12,Regular,B,393.0,Centre,False,0.0,296.33
27650,1.0,4.111111111111111,3,49,59.0,B12,Regular,B,393.0,Centre,False,0.0,101.69
27650,1.0,4.111111111111111,3,49,59.0,B12,Regular,B,393.0,Centre,False,0.0,103.22
27651,1.0,6.666666666666666,10,46,50.0,B12,Diesel,B,393.0,Centre,False,0.0,347.19
27651,1.0,6.666666666666666,10,46,50.0,B12,Diesel,B,393.0,Centre,False,0.0,354.13
27651,1.0,6.666666666666666,10,46,50.0,B12,Diesel,B,393.0,Centre,False,0.0,355.91
27652,1.0,7.083333333333334,19,46,50.0,B12,Regular,B,393.0,Centre,False,0.0,254.35
27652,1.0,7.083333333333334,19,46,50.0,B12,Regular,B,393.0,Centre,False,0.0,261.99
27653,1.0,5.972222222222222,14,38,50.0,B12,Regular,A,393.0,Centre,False,0.0,314.26
27653,1.0,5.972222222222222,14,38,50.0,B12,Regular,A,393.0,Centre,False,0.0,318.97
27653,1.0,5.972222222222222,14,38,50.0,B12,Regular,A,393.0,Centre,False,0.0,312.59
27654,1.0,7.5,15,48,59.0,B12,Regular,B,393.0,Centre,True,882.0,212.02
27655,1.0,4.055555555555555,3,47,50.0,B12,Regular,B,393.0,Centre,False,0.0,166.64
27656,1.0,4.305555555555555,8,49,50.0,B12,Regular,A,393.0,Centre,False,0.0,129.95
27656,1.0,4.305555555555555,8,49,50.0,B12,Regular,A,393.0,Centre,False,0.0,131.25
27657,1.0,4.305555555555555,8,50,50.0,B12,Regular,A,393.0,Centre,False,0.0,125.28
27658,1.0,6.944444444444445,18,51,50.0,B12,Diesel,B,393.0,Centre,False,0.0,310.94
27659,1.0,7.083333333333334,5,47,50.0,B12,Diesel,A,393.0,Centre,False,0.0,241.24
27659,1.0,7.083333333333334,5,47,50.0,B12,Diesel,A,393.0,Centre,False,0.0,246.06
27660,1.0,6.805555555555555,8,51,77.0,B12,Diesel,A,393.0,Centre,True,303.50333333333333,438.41
27660,1.0,6.805555555555555,8,51,77.0,B12,Diesel,A,393.0,Centre,False,0.0,194.82
27661,1.0,5.777777777777778,3,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,342.0
27661,1.0,5.777777777777778,3,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,345.44
27662,1.0,6.388888888888889,14,49,50.0,B12,Diesel,A,393.0,Centre,False,0.0,229.66
27663,1.0,6.666666666666666,12,49,95.0,B12,Regular,A,393.0,Centre,False,0.0,134.17
27664,1.0,7.861111111111111,10,50,140.0,B12,Diesel,A,393.0,Centre,False,0.0,536.01
27665,1.0,7.083333333333334,12,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,403.04
27665,1.0,7.083333333333334,12,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,373.44
27666,1.0,6.916666666666666,10,38,86.0,B12,Diesel,A,393.0,Centre,False,0.0,347.07
27666,1.0,6.916666666666666,10,38,86.0,B12,Diesel,A,393.0,Centre,False,0.0,333.15
27666,1.0,6.916666666666666,10,38,86.0,B12,Diesel,A,393.0,Centre,False,0.0,333.15
27667,1.0,4.277777777777778,36,49,50.0,B12,Regular,A,393.0,Centre,False,0.0,68.94
27668,1.0,6.388888888888889,7,43,50.0,B12,Diesel,A,393.0,Centre,False,0.0,298.83
27668,1.0,6.388888888888889,7,43,50.0,B12,Diesel,A,393.0,Centre,False,0.0,286.99
27668,1.0,6.388888888888889,7,43,50.0,B12,Diesel,A,393.0,Centre,False,0.0,289.84
27669,1.0,6.944444444444445,10,48,50.0,B12,Diesel,B,393.0,Centre,False,0.0,189.16
27669,1.0,6.944444444444445,10,48,50.0,B12,Diesel,B,393.0,Centre,False,0.0,193.89
27670,1.0,6.666666666666666,13,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,186.33
27671,1.0,8.055555555555555,0,47,131.0,B12,Diesel,A,393.0,Centre,False,0.0,307.9
27672,1.0,6.25,12,38,77.0,B12,Regular,A,393.0,Centre,False,0.0,334.73
27672,1.0,6.25,12,38,77.0,B12,Regular,A,393.0,Centre,False,0.0,327.62
27672,1.0,6.25,12,38,77.0,B12,Regular,A,393.0,Centre,False,0.0,322.71
27673,1.0,6.25,12,46,77.0,B12,Regular,A,393.0,Centre,False,0.0,438.87
27673,1.0,6.25,12,46,77.0,B12,Regular,A,393.0,Centre,False,0.0,439.43
27673,1.0,6.25,12,46,77.0,B12,Regular,A,393.0,Centre,False,0.0,262.05
27674,1.0,6.166666666666666,6,46,50.0,B12,Regular,B,393.0,Centre,False,0.0,218.26
27674,1.0,6.166666666666666,6,46,50.0,B12,Regular,B,393.0,Centre,False,0.0,224.66
27674,1.0,6.166666666666666,6,46,50.0,B12,Regular,B,393.0,Centre,False,0.0,226.2
27675,1.0,5.833333333333333,14,46,59.0,B12,Diesel,B,393.0,Centre,True,53.14,266.81
27676,1.0,8.194444444444445,13,47,50.0,B12,Diesel,A,393.0,Centre,False,0.0,281.09
27676,1.0,8.194444444444445,13,47,50.0,B12,Diesel,A,393.0,Centre,False,0.0,228.71
27676,1.0,8.194444444444445,13,47,50.0,B12,Diesel,A,393.0,Centre,False,0.0,229.85
27677,1.0,8.194444444444445,13,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,194.36
27677,1.0,8.194444444444445,13,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,195.33
27678,1.0,5.833333333333333,38,46,50.0,B12,Diesel,A,393.0,Centre,False,0.0,73.33
27678,1.0,5.833333333333333,38,46,50.0,B12,Diesel,A,393.0,Centre,False,0.0,74.06
27679,1.0,7.083333333333334,13,42,68.0,B12,Regular,A,393.0,Centre,False,0.0,312.82
27680,1.0,7.083333333333334,13,45,68.0,B12,Regular,A,393.0,Centre,False,0.0,672.52
27680,1.0,7.083333333333334,13,45,68.0,B12,Regular,A,393.0,Centre,False,0.0,682.6
27681,1.0,6.805555555555555,10,45,50.0,B12,Diesel,B,393.0,Centre,False,0.0,341.84
27681,1.0,6.805555555555555,10,45,50.0,B12,Diesel,B,393.0,Centre,False,0.0,348.66
27681,1.0,6.805555555555555,10,45,50.0,B12,Diesel,B,393.0,Centre,False,0.0,348.66
27682,1.0,5.694444444444445,14,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,247.19
27682,1.0,5.694444444444445,14,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,253.37
27683,1.0,7.361111111111111,3,46,59.0,B12,Regular,A,393.0,Centre,True,56.08,299.22
27683,1.0,7.361111111111111,3,46,59.0,B12,Regular,A,393.0,Centre,False,0.0,298.03
27684,1.0,6.388888888888889,16,44,50.0,B12,Diesel,A,393.0,Centre,False,0.0,238.79
27684,1.0,6.388888888888889,16,44,50.0,B12,Diesel,A,393.0,Centre,False,0.0,238.79
27684,1.0,6.388888888888889,16,44,50.0,B12,Diesel,A,393.0,Centre,False,0.0,225.87
27685,1.0,6.916666666666666,14,46,50.0,B12,Diesel,A,393.0,Centre,False,0.0,297.51
27686,1.0,4.138888888888889,1,47,50.0,B12,Regular,B,393.0,Centre,False,0.0,151.7
27687,1.0,7.777777777777778,2,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,514.29
27687,1.0,7.777777777777778,2,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,375.54
27688,1.0,7.111111111111111,11,45,77.0,B12,Diesel,A,393.0,Centre,True,22.37,354.84
27688,1.0,7.111111111111111,11,45,77.0,B12,Diesel,A,393.0,Centre,True,466.975,294.09
27688,1.0,7.111111111111111,11,45,77.0,B12,Diesel,A,393.0,Centre,False,0.0,371.04
27689,1.0,6.944444444444445,7,47,86.0,B12,Diesel,B,393.0,Centre,False,0.0,707.09
27690,1.0,9.25,14,41,50.0,B12,Regular,A,393.0,Centre,False,0.0,375.66
27691,1.0,6.916666666666666,10,42,68.0,B12,Diesel,A,393.0,Centre,False,0.0,307.09
27691,1.0,6.916666666666666,10,42,68.0,B12,Diesel,A,393.0,Centre,False,0.0,299.49
27691,1.0,6.916666666666666,10,42,68.0,B12,Diesel,A,393.0,Centre,False,0.0,253.72
27692,1.0,10.583333333333332,11,38,140.0,B12,Regular,A,393.0,Centre,False,0.0,796.15
27693,1.0,5.777777777777778,12,38,50.0,B12,Diesel,B,393.0,Centre,False,0.0,288.51
27693,1.0,5.777777777777778,12,38,50.0,B12,Diesel,B,393.0,Centre,False,0.0,291.4
27694,1.0,7.222222222222222,12,34,95.0,B12,Diesel,B,393.0,Centre,True,17.363333333333333,179.64
27694,1.0,7.222222222222222,12,34,95.0,B12,Diesel,B,393.0,Centre,True,174.96,177.64
27694,1.0,7.222222222222222,12,34,95.0,B12,Diesel,B,393.0,Centre,False,0.0,177.63
27695,1.0,5.833333333333333,11,41,68.0,B12,Diesel,B,393.0,Centre,False,0.0,343.31
27696,1.0,5.694444444444445,17,44,68.0,B12,Diesel,B,393.0,Centre,True,110.98,340.33
27696,1.0,5.694444444444445,17,44,68.0,B12,Diesel,B,393.0,Centre,False,0.0,278.91
27697,1.0,7.638888888888889,13,33,86.0,B12,Diesel,A,393.0,Centre,False,0.0,446.08
27697,1.0,7.638888888888889,13,33,86.0,B12,Diesel,A,393.0,Centre,False,0.0,468.67
27697,1.0,7.638888888888889,13,33,86.0,B12,Diesel,A,393.0,Centre,False,0.0,439.24
27698,1.0,6.277777777777778,19,47,50.0,B12,Regular,A,393.0,Centre,False,0.0,212.4
27699,1.0,6.944444444444445,17,43,77.0,B12,Diesel,B,393.0,Centre,False,0.0,512.06
27700,1.0,6.388888888888889,13,41,68.0,B12,Diesel,B,393.0,Centre,False,0.0,288.99
27700,1.0,6.388888888888889,13,41,68.0,B12,Diesel,B,393.0,Centre,False,0.0,297.66
27701,1.0,6.388888888888889,7,40,59.0,B12,Diesel,A,393.0,Centre,False,0.0,360.4
27701,1.0,6.388888888888889,7,40,59.0,B12,Diesel,A,393.0,Centre,False,0.0,345.57
27701,1.0,6.388888888888889,7,40,59.0,B12,Diesel,A,393.0,Centre,False,0.0,340.37
27702,1.0,6.25,12,42,59.0,B12,Regular,B,393.0,Centre,False,0.0,294.63
27702,1.0,6.25,12,42,59.0,B12,Regular,B,393.0,Centre,False,0.0,296.1
27703,1.0,6.166666666666666,1,43,77.0,B12,Regular,A,393.0,Centre,True,960.06,462.78
27703,1.0,6.166666666666666,1,43,77.0,B12,Regular,A,393.0,Centre,False,0.0,436.33
27704,1.0,6.805555555555555,13,46,50.0,B12,Diesel,A,393.0,Centre,False,0.0,257.0
27705,1.0,7.5,13,44,59.0,B12,Diesel,A,393.0,Centre,False,0.0,200.17
27705,1.0,7.5,13,44,59.0,B12,Diesel,A,393.0,Centre,False,0.0,200.94
27706,1.0,5.805555555555555,6,30,104.0,B12,Regular,A,393.0,Centre,False,0.0,839.27
27707,1.0,6.666666666666666,15,40,50.0,B12,Diesel,A,393.0,Centre,False,0.0,253.63
27708,1.0,4.277777777777778,11,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,152.17
27709,1.0,5.972222222222222,17,42,59.0,B12,Diesel,A,393.0,Centre,True,440.53,206.29
27709,1.0,5.972222222222222,17,42,59.0,B12,Diesel,A,393.0,Centre,False,0.0,159.44
27710,1.0,6.944444444444445,15,36,77.0,B12,Diesel,A,393.0,Centre,False,0.0,299.98
27711,1.0,4.305555555555555,15,39,50.0,B12,Regular,B,393.0,Centre,False,0.0,101.65
27712,1.0,5.972222222222222,11,42,50.0,B12,Diesel,B,393.0,Centre,False,0.0,239.31
27713,1.0,8.055555555555555,12,43,86.0,B12,Diesel,A,393.0,Centre,True,122.0275,269.33
27713,1.0,8.055555555555555,12,43,86.0,B12,Diesel,A,393.0,Centre,False,0.0,270.68
27714,1.0,4.055555555555555,12,40,50.0,B12,Regular,A,393.0,Centre,False,0.0,106.05
27714,1.0,4.055555555555555,12,40,50.0,B12,Regular,A,393.0,Centre,False,0.0,107.11
27715,1.0,4.472222222222222,31,44,50.0,B12,Diesel,A,393.0,Centre,False,0.0,72.96
27716,1.0,5.861111111111111,12,45,50.0,B12,Diesel,B,393.0,Centre,False,0.0,305.98
27717,1.0,6.527777777777778,3,46,50.0,B12,Diesel,A,393.0,Centre,False,0.0,220.03
27718,1.0,5.416666666666667,12,44,95.0,B12,Regular,B,393.0,Centre,True,12.5225,339.97
27718,1.0,5.416666666666667,12,44,95.0,B12,Regular,B,393.0,Centre,True,66.64333333333333,351.87
27718,1.0,5.416666666666667,12,44,95.0,B12,Regular,B,393.0,Centre,False,0.0,362.45
27719,1.0,7.222222222222222,2,44,212.0,B12,Diesel,B,393.0,Centre,False,0.0,748.4
27719,1.0,7.222222222222222,2,44,212.0,B12,Diesel,B,393.0,Centre,False,0.0,993.18
27720,1.0,5.972222222222222,17,35,86.0,B12,Diesel,B,393.0,Centre,True,28.666666666666668,278.44
27720,1.0,5.972222222222222,17,35,86.0,B12,Diesel,B,393.0,Centre,True,161.41,286.79
27720,1.0,5.972222222222222,17,35,86.0,B12,Diesel,B,393.0,Centre,False,0.0,282.5
27721,1.0,6.388888888888889,15,31,59.0,B12,Regular,B,393.0,Centre,False,0.0,310.49
27721,1.0,6.388888888888889,15,31,59.0,B12,Regular,B,393.0,Centre,False,0.0,294.97
27721,1.0,6.388888888888889,15,31,59.0,B12,Regular,B,393.0,Centre,False,0.0,296.45
27722,1.0,6.5,14,41,68.0,B12,Diesel,A,393.0,Centre,True,469.455,353.56
27722,1.0,6.5,14,41,68.0,B12,Diesel,A,393.0,Centre,False,0.0,357.1
27723,1.0,4.222222222222222,5,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,117.68
27724,1.0,4.166666666666667,8,36,68.0,B12,Regular,A,393.0,Centre,False,0.0,115.48
27725,1.0,4.222222222222222,3,43,50.0,B12,Regular,B,393.0,Centre,False,0.0,115.47
27725,1.0,4.222222222222222,3,43,50.0,B12,Regular,B,393.0,Centre,False,0.0,116.63
27726,1.0,7.472222222222222,17,43,59.0,B12,Diesel,A,393.0,Centre,True,882.0,307.89
27726,1.0,7.472222222222222,17,43,59.0,B12,Diesel,A,393.0,Centre,False,0.0,255.01
27727,1.0,5.972222222222222,24,26,86.0,B12,Diesel,B,393.0,Centre,True,60.25,398.52
27727,1.0,5.972222222222222,24,26,86.0,B12,Diesel,B,393.0,Centre,False,0.0,425.54
27728,1.0,7.111111111111111,12,40,50.0,B12,Regular,B,393.0,Centre,False,0.0,319.64
27729,1.0,7.861111111111111,10,43,59.0,B12,Diesel,A,393.0,Centre,False,0.0,441.5
27729,1.0,7.861111111111111,10,43,59.0,B12,Diesel,A,393.0,Centre,False,0.0,441.5
27729,1.0,7.861111111111111,10,43,59.0,B12,Diesel,A,393.0,Centre,False,0.0,439.28
27730,1.0,6.666666666666666,13,39,68.0,B12,Diesel,A,393.0,Centre,False,0.0,312.19
27730,1.0,6.666666666666666,13,39,68.0,B12,Diesel,A,393.0,Centre,False,0.0,313.75
27731,1.0,6.111111111111111,7,42,50.0,B12,Regular,B,393.0,Centre,False,0.0,296.44
27732,1.0,6.527777777777778,13,44,68.0,B12,Diesel,A,393.0,Centre,True,491.285,314.38
27733,1.0,6.916666666666666,8,41,59.0,B12,Diesel,B,393.0,Centre,False,0.0,266.82
27733,1.0,6.916666666666666,8,41,59.0,B12,Diesel,B,393.0,Centre,False,0.0,268.15
27733,1.0,6.916666666666666,8,41,59.0,B12,Diesel,B,393.0,Centre,False,0.0,265.11
27734,1.0,4.027777777777778,10,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,143.06
27734,1.0,4.027777777777778,10,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,144.48
27734,1.0,4.027777777777778,10,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,145.92
27735,1.0,7.861111111111111,10,41,95.0,B12,Regular,A,393.0,Centre,True,19.95,226.4
27735,1.0,7.861111111111111,10,41,95.0,B12,Regular,A,393.0,Centre,True,33.026666666666664,226.4
27735,1.0,7.861111111111111,10,41,95.0,B12,Regular,A,393.0,Centre,True,49.95,227.53
27736,1.0,5.972222222222222,21,44,77.0,B12,Diesel,A,393.0,Centre,False,0.0,313.88
27737,1.0,6.527777777777778,16,39,68.0,B12,Diesel,A,393.0,Centre,False,0.0,304.67
27738,1.0,6.805555555555555,15,39,50.0,B12,Diesel,B,393.0,Centre,False,0.0,311.41
27739,1.0,6.805555555555555,11,35,86.0,B12,Diesel,A,393.0,Centre,False,0.0,329.13
27740,1.0,5.972222222222222,18,51,104.0,B12,Regular,B,393.0,Centre,True,179.09,253.12
27740,1.0,5.972222222222222,18,51,104.0,B12,Regular,B,393.0,Centre,False,0.0,259.45
27741,1.0,6.166666666666666,12,39,95.0,B12,Diesel,B,393.0,Centre,False,0.0,258.01
27741,1.0,6.166666666666666,12,39,95.0,B12,Diesel,B,393.0,Centre,True,161.325,355.89
27741,1.0,6.166666666666666,12,39,95.0,B12,Diesel,B,393.0,Centre,True,479.88,359.44
27742,1.0,5.638888888888889,14,39,59.0,B12,Regular,A,393.0,Centre,True,118.48,252.04
27742,1.0,5.638888888888889,14,39,59.0,B12,Regular,A,393.0,Centre,False,0.0,259.61
27742,1.0,5.638888888888889,14,39,59.0,B12,Regular,A,393.0,Centre,False,0.0,264.79
27743,1.0,5.638888888888889,24,41,50.0,B12,Diesel,B,393.0,Centre,False,0.0,351.77
27743,1.0,5.638888888888889,24,41,50.0,B12,Diesel,B,393.0,Centre,False,0.0,328.56
27744,1.0,6.833333333333334,3,39,50.0,B12,Regular,B,393.0,Centre,False,0.0,169.17
27744,1.0,6.833333333333334,3,39,50.0,B12,Regular,B,393.0,Centre,False,0.0,172.56
27745,1.0,7.777777777777778,10,35,113.0,B12,Diesel,B,393.0,Centre,True,179.88,473.67
27745,1.0,7.777777777777778,10,35,113.0,B12,Diesel,B,393.0,Centre,False,0.0,476.02
27745,1.0,7.777777777777778,10,35,113.0,B12,Diesel,B,393.0,Centre,False,0.0,480.77
27746,1.0,5.972222222222222,13,25,77.0,B12,Regular,B,393.0,Centre,False,0.0,466.61
27747,1.0,6.25,18,35,50.0,B12,Regular,B,393.0,Centre,False,0.0,236.96
27748,1.0,6.388888888888889,14,43,50.0,B12,Diesel,B,393.0,Centre,False,0.0,299.65
27749,1.0,6.0,6,40,77.0,B12,Regular,B,393.0,Centre,True,58.98333333333333,149.5
27749,1.0,6.0,6,40,77.0,B12,Regular,B,393.0,Centre,False,0.0,151.0
27750,1.0,7.083333333333334,10,35,68.0,B12,Diesel,B,393.0,Centre,False,0.0,317.66
27750,1.0,7.083333333333334,10,35,68.0,B12,Diesel,B,393.0,Centre,False,0.0,325.6
27751,1.0,6.166666666666666,19,36,86.0,B12,Diesel,B,393.0,Centre,True,882.0,317.05
27751,1.0,6.166666666666666,19,36,86.0,B12,Diesel,B,393.0,Centre,False,0.0,367.78
27751,1.0,6.166666666666666,19,36,86.0,B12,Diesel,B,393.0,Centre,True,882.0,399.04
27752,1.0,5.972222222222222,9,22,158.0,B12,Regular,B,393.0,Centre,True,1171.892,651.34
27752,1.0,5.972222222222222,9,22,158.0,B12,Regular,B,393.0,Centre,True,48.5,656.23
27752,1.0,5.972222222222222,9,22,158.0,B12,Regular,B,393.0,Centre,False,0.0,500.21
27753,1.0,7.638888888888889,9,33,95.0,B12,Regular,B,393.0,Centre,True,531.92,349.98
27753,1.0,7.638888888888889,9,33,95.0,B12,Regular,B,393.0,Centre,False,0.0,349.98
27754,1.0,6.388888888888889,8,34,77.0,B12,Diesel,A,393.0,Centre,True,584.52,277.27
27754,1.0,6.388888888888889,8,34,77.0,B12,Diesel,A,393.0,Centre,False,0.0,280.05
27754,1.0,6.388888888888889,8,34,77.0,B12,Diesel,A,393.0,Centre,False,0.0,281.45
27755,1.0,6.388888888888889,8,39,77.0,B12,Diesel,A,393.0,Centre,False,0.0,301.89
27755,1.0,6.388888888888889,8,39,77.0,B12,Diesel,A,393.0,Centre,False,0.0,275.06
27756,1.0,6.944444444444445,0,42,50.0,B12,Regular,A,393.0,Centre,False,0.0,548.67
27757,1.0,4.111111111111111,14,34,59.0,B12,Regular,B,393.0,Centre,False,0.0,126.81
27757,1.0,4.111111111111111,14,34,59.0,B12,Regular,B,393.0,Centre,False,0.0,127.44
27758,1.0,4.111111111111111,14,37,59.0,B12,Regular,B,393.0,Centre,False,0.0,114.91
27759,1.0,7.361111111111111,17,34,86.0,B12,Diesel,B,393.0,Centre,True,29.265,289.57
27759,1.0,7.361111111111111,17,34,86.0,B12,Diesel,B,393.0,Centre,False,0.0,270.63
27760,1.0,7.361111111111111,17,35,86.0,B12,Diesel,B,393.0,Centre,True,58.53,359.17
27761,1.0,6.666666666666666,15,56,59.0,B12,Regular,A,393.0,Centre,True,51.95,334.07
27762,1.0,5.555555555555555,20,28,68.0,B12,Regular,B,393.0,Centre,False,0.0,289.14
27762,1.0,5.555555555555555,20,28,68.0,B12,Regular,B,393.0,Centre,False,0.0,296.36
27762,1.0,5.555555555555555,20,28,68.0,B12,Regular,B,393.0,Centre,False,0.0,293.4
27763,1.0,6.666666666666666,14,37,68.0,B12,Regular,B,393.0,Centre,True,64.93,219.69
27764,1.0,6.388888888888889,17,40,50.0,B12,Diesel,B,393.0,Centre,False,0.0,239.44
27765,1.0,6.277777777777778,20,38,77.0,B12,Diesel,A,393.0,Centre,False,0.0,223.91
27765,1.0,6.277777777777778,20,38,77.0,B12,Diesel,A,393.0,Centre,False,0.0,321.46
27766,1.0,6.055555555555555,13,40,50.0,B12,Regular,B,393.0,Centre,False,0.0,180.63
27767,1.0,6.916666666666666,3,37,113.0,B12,Diesel,A,393.0,Centre,True,351.34,303.41
27767,1.0,6.916666666666666,3,37,113.0,B12,Diesel,A,393.0,Centre,False,0.0,314.03
27768,1.0,6.916666666666666,3,38,113.0,B12,Diesel,A,393.0,Centre,True,32.565,333.92
27768,1.0,6.916666666666666,3,38,113.0,B12,Diesel,A,393.0,Centre,False,0.0,343.94
27769,1.0,6.666666666666666,2,33,68.0,B12,Regular,B,393.0,Centre,True,3908.53,921.99
27769,1.0,6.666666666666666,2,33,68.0,B12,Regular,B,393.0,Centre,False,0.0,935.82
27769,1.0,6.666666666666666,2,33,68.0,B12,Regular,B,393.0,Centre,True,259.37,931.14
27770,1.0,4.305555555555555,3,37,149.0,B12,Regular,A,393.0,Centre,True,12.406666666666666,114.77
27770,1.0,4.305555555555555,3,37,149.0,B12,Regular,A,393.0,Centre,True,9.011666666666667,114.77
27770,1.0,4.305555555555555,3,37,149.0,B12,Regular,A,393.0,Centre,True,80.51,121.66
27771,1.0,6.138888888888889,8,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,240.28
27771,1.0,6.138888888888889,8,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,245.09
27772,1.0,5.972222222222222,11,34,50.0,B12,Regular,B,393.0,Centre,False,0.0,206.67
27773,1.0,4.027777777777778,2,36,50.0,B12,Regular,A,393.0,Centre,False,0.0,119.79
27773,1.0,4.027777777777778,2,36,50.0,B12,Regular,A,393.0,Centre,False,0.0,120.39
27774,1.0,6.111111111111111,5,33,50.0,B12,Regular,B,393.0,Centre,False,0.0,480.59
27775,1.0,6.111111111111111,9,35,50.0,B12,Diesel,A,393.0,Centre,False,0.0,272.49
27775,1.0,6.111111111111111,9,35,50.0,B12,Diesel,A,393.0,Centre,False,0.0,276.57
27775,1.0,6.111111111111111,9,35,50.0,B12,Diesel,A,393.0,Centre,False,0.0,276.57
